Date,BRL=X,ITUB4.SA,PETR4.SA,VALE3.SA,^BVSP
2022-05-11,5.13129997253418,21.10013198852539,16.07787322998047,64.75572967529297,104397.0
2022-05-12,5.134252071380615,21.43268394470215,16.202396392822266,64.10562896728516,105688.0
2022-05-13,5.133399963378906,21.686491012573242,16.413129806518555,64.03155517578125,106924.0
2022-05-16,5.058300018310547,21.914030075073242,16.575965881347656,65.94896697998047,108233.0
2022-05-17,5.059700012207031,22.106563568115234,16.360445022583008,65.6691665649414,108789.0
2022-05-18,4.9380998611450195,21.7915096282959,16.092241287231445,64.00686645507812,106247.0
2022-05-19,4.96750020980835,21.721498489379883,16.365230560302734,65.71031951904297,107005.0
2022-05-20,4.929999828338623,21.99279022216797,16.681331634521484,66.87064361572266,108488.0
2022-05-23,4.880199909210205,22.561656951904297,17.337472915649414,68.23668670654297,110346.0
2022-05-24,4.813499927520752,22.902965545654297,16.865398406982422,69.15835571289062,110581.0
2022-05-25,4.817800045013428,22.491640090942383,17.10556983947754,69.37232971191406,110580.0
2022-05-26,4.822800159454346,22.771692276000977,17.148263931274414,69.3311767578125,111890.0
2022-05-27,4.768199920654297,22.894207000732422,16.331680297851562,70.5408706665039,111942.0
2022-05-30,4.729599952697754,22.684173583984375,16.006114959716797,71.30619049072266,111032.0
2022-05-31,4.752399921417236,22.894207000732422,16.043476104736328,70.94409942626953,111351.0
2022-06-01,4.730400085449219,22.57688331604004,16.022127151489258,72.6146240234375,111360.0
2022-06-02,4.815499782562256,22.6732177734375,15.883360862731934,73.9806900024414,112393.0
2022-06-03,4.7957000732421875,22.463037490844727,16.160892486572266,72.79568481445312,111102.0
2022-06-06,4.775000095367432,22.384218215942383,16.171567916870117,72.86974334716797,110186.0
2022-06-07,4.7941999435424805,22.384218215942383,16.363704681396484,74.57318878173828,110070.0
2022-06-08,4.867526054382324,21.955097198486328,16.283645629882812,72.00566864013672,108368.0
2022-06-09,4.898099899291992,21.578523635864258,16.048812866210938,69.56982421875,107094.0
2022-06-10,4.903299808502197,21.105619430541992,15.824651718139648,69.58627319335938,105481.0
2022-06-13,4.984000205993652,20.851654052734375,15.621840476989746,67.38084411621094,102598.0
2022-06-14,5.113399982452393,20.711528778076172,15.797965049743652,67.24918365478516,102063.0
2022-06-15,5.116099834442139,20.799102783203125,15.520434379577637,67.20804595947266,102807.0
2022-06-16,5.052000045776367,,,,
2022-06-17,5.052199840545654,20.53638458251953,14.575759887695312,63.702396392822266,99825.0
2022-06-20,5.152100086212158,21.42964744567871,14.741212844848633,62.130611419677734,99853.0
2022-06-21,5.18720006942749,21.201953887939453,14.44766616821289,62.54206848144531,99685.0
2022-06-22,5.122799873352051,21.044322967529297,14.40496826171875,62.00715637207031,99522.0
2022-06-23,5.193600177764893,20.562650680541992,14.138113021850586,59.7441291809082,98080.0
2022-06-24,5.23799991607666,20.52762222290039,14.03136920928955,61.40643310546875,98672.0
2022-06-27,5.241399765014648,20.650222778320312,14.933347702026367,64.22906494140625,100764.0
2022-06-28,5.236800193786621,20.42253303527832,15.120149612426758,65.38114929199219,100591.0
2022-06-29,5.266600131988525,20.212356567382812,14.986717224121094,64.83802032470703,99622.0
2022-06-30,5.1809000968933105,19.853296279907227,14.90666389465332,63.00291061401367,98542.0
2022-07-01,5.251999855041504,20.02652359008789,15.22689151763916,61.80144119262695,98954.0
2022-07-04,5.330999851226807,19.833707809448242,15.552456855773926,61.44758224487305,98609.0
2022-07-05,5.3282999992370605,19.97393226623535,14.960030555725098,61.143096923828125,98295.0
2022-07-06,5.385200023651123,19.78989028930664,14.76789665222168,61.719154357910156,98719.0
2022-07-07,5.427999973297119,20.07033920288086,15.200203895568848,63.513118743896484,100730.0
2022-07-08,5.338200092315674,20.079111099243164,15.370994567871094,62.04831314086914,100289.0
2022-07-11,5.254000186920166,19.754823684692383,15.296274185180664,59.933406829833984,98212.0
2022-07-12,5.377200126647949,19.71100425720215,15.066776275634766,60.11445617675781,98271.0
2022-07-13,5.436500072479248,19.632125854492188,15.077451705932617,59.90871810913086,97881.0
2022-07-14,5.390900135040283,19.41301918029785,14.671826362609863,55.91754150390625,96121.0
2022-07-15,5.422800064086914,19.76358413696289,14.922673225402832,56.263179779052734,96551.0
2022-07-18,5.410099983215332,20.02652359008789,15.264249801635742,56.559425354003906,96916.0
2022-07-19,5.436800003051758,20.70137596130371,15.573805809020996,56.682861328125,98245.0
2022-07-20,5.413099765777588,20.438446044921875,15.568467140197754,55.45670700073242,98287.0
2022-07-21,5.470200061798096,20.60496711730957,15.488409996032715,56.42775344848633,99033.0
2022-07-22,5.497799873352051,20.385862350463867,15.653861045837402,56.95442581176758,98925.0
2022-07-25,5.496699810028076,20.6838436126709,16.385053634643555,58.00776290893555,100270.0
2022-07-26,5.356299877166748,20.56990623474121,16.550504684448242,57.900787353515625,99772.0
2022-07-27,5.350100040435791,20.640024185180664,16.73196792602539,58.03245544433594,101438.0
2022-07-28,5.243000030517578,20.771488189697266,17.233661651611328,58.1723518371582,102597.0
2022-07-29,5.182700157165527,20.70137596130371,18.22637176513672,57.398799896240234,103165.0
2022-08-01,5.171199798583984,20.58529281616211,17.97552490234375,56.0245246887207,102225.0
2022-08-02,5.184000015258789,20.804563522338867,18.05558204650879,57.81026077270508,103362.0
2022-08-03,5.277699947357178,20.95366668701172,18.066255569458008,55.563690185546875,103775.0
2022-08-04,5.282700061798096,21.462379455566406,18.258392333984375,55.24275207519531,105892.0
2022-08-05,5.211100101470947,21.865848541259766,18.61064338684082,55.95868682861328,106472.0
2022-08-08,5.164599895477295,22.13774299621582,19.549983978271484,56.43598937988281,108402.0
2022-08-09,5.110099792480469,22.716617584228516,19.870210647583008,57.60453796386719,108651.0
2022-08-10,5.123700141906738,23.137622833251953,19.806167602539062,57.645687103271484,110236.0
2022-08-11,5.093699932098389,23.172706604003906,19.347171783447266,59.65360641479492,109718.0
2022-08-12,5.1570000648498535,23.45337677001953,20.738874435424805,60.4171028137207,112764.0
2022-08-15,5.074900150299072,23.655107498168945,20.745412826538086,59.11874008178711,113032.0
2022-08-16,5.095600128173828,23.927005767822266,20.935075759887695,60.43440628051758,113512.0
2022-08-17,5.1417388916015625,23.9883975982666,21.42559242248535,59.05815124511719,113708.0
2022-08-18,5.164999961853027,23.918237686157227,21.85724449157715,58.61670684814453,113813.0
2022-08-19,5.166999816894531,23.631267547607422,20.751955032348633,57.958866119384766,111496.0
2022-08-22,5.168399810791016,23.36515235900879,21.196687698364258,57.11060333251953,110501.0
2022-08-23,5.156099796295166,23.427244186401367,21.870325088500977,60.77198028564453,112857.0
2022-08-24,5.103499889373779,23.52482032775879,22.001129150390625,58.81578063964844,112898.0
2022-08-25,5.110099792480469,23.817546844482422,21.76568031311035,59.958343505859375,113532.0
2022-08-26,5.108699798583984,23.67562484741211,22.001129150390625,59.05815124511719,112299.0
2022-08-29,5.0625,23.59578514099121,22.550498962402344,57.915592193603516,112323.0
2022-08-30,5.027200222015381,23.48933982849121,21.209768295288086,56.23637008666992,110431.0
2022-08-31,5.1219000816345215,22.895008087158203,21.73297882080078,55.829551696777344,109523.0
2022-09-01,5.181700229644775,23.247989654541016,22.138473510742188,55.301551818847656,110405.0
2022-09-02,5.2403998374938965,23.56755256652832,21.85724449157715,54.461944580078125,110864.0
2022-09-05,5.171000003814697,23.94925308227539,21.804922103881836,56.452762603759766,112203.0
2022-09-06,5.153900146484375,23.727333068847656,20.993942260742188,55.11112594604492,109764.0
2022-09-07,5.247200012207031,,,,
2022-09-08,5.246699810028076,23.55867576599121,20.79773712158203,55.83821487426758,109916.0
2022-09-09,5.2133002281188965,23.745084762573242,20.791196823120117,60.200706481933594,112300.0
2022-09-12,5.146299839019775,24.03801918029785,20.588449478149414,60.72870635986328,113407.0
2022-09-13,5.0920000076293945,23.789464950561523,20.045616149902344,59.0754508972168,110794.0
2022-09-14,5.189799785614014,23.700698852539062,20.35300636291504,57.99348449707031,110547.0
2022-09-15,5.162700176239014,23.762832641601562,20.313764572143555,59.16202163696289,109954.0
2022-09-16,5.246099948883057,23.68294906616211,20.13064193725586,59.0754508972168,109280.0
